1.640000e-01	-2.148352e-08	-4.998677e-08
1.680000e-01	-2.151550e-08	-4.955600e-08
1.720000e-01	-2.151012e-08	-4.974572e-08
1.760000e-01	-2.144670e-08	-5.035976e-08
1.800000e-01	-2.145665e-08	-5.049816e-08
1.840000e-01	-2.151765e-08	-4.998381e-08
1.880000e-01	-2.153162e-08	-4.956218e-08
1.920000e-01	-2.152356e-08	-4.975674e-08
1.960000e-01	-2.145745e-08	-5.034445e-08
2.000000e-01	-2.141983e-08	-5.043877e-08
2.040000e-01	-2.148325e-08	-4.990132e-08
2.080000e-01	-2.154130e-08	-4.947807e-08
2.120000e-01	-2.149400e-08	-4.968821e-08
2.160000e-01	-2.145020e-08	-5.032429e-08
2.200000e-01	-2.145718e-08	-5.042506e-08
2.240000e-01	-2.153699e-08	-4.991556e-08
2.280000e-01	-2.156172e-08	-4.952939e-08
2.320000e-01	-2.151657e-08	-4.979113e-08
2.360000e-01	-2.143327e-08	-5.044737e-08
2.400000e-01	-2.141392e-08	-5.055002e-08
2.440000e-01	-2.149050e-08	-5.001015e-08
2.480000e-01	-2.152275e-08	-4.959631e-08
2.520000e-01	-2.146417e-08	-4.980377e-08
2.560000e-01	-2.137415e-08	-5.041432e-08
2.600000e-01	-2.138167e-08	-5.051724e-08
2.640000e-01	-2.143461e-08	-4.997871e-08
2.680000e-01	-2.145665e-08	-4.955143e-08
2.720000e-01	-2.142332e-08	-4.976614e-08
2.760000e-01	-2.137549e-08	-5.040303e-08
2.800000e-01	-2.139054e-08	-5.051993e-08
2.840000e-01	-2.141822e-08	-4.998166e-08
2.880000e-01	-2.146686e-08	-4.956863e-08
2.920000e-01	-2.142467e-08	-4.979033e-08
2.960000e-01	-2.128735e-08	-5.034982e-08
3.000000e-01	-2.118281e-08	-5.038369e-08
3.040000e-01	-2.121963e-08	-4.986047e-08
3.080000e-01	-2.126343e-08	-4.947753e-08
3.120000e-01	-2.120754e-08	-4.969843e-08
3.160000e-01	-2.109601e-08	-5.029178e-08
3.200000e-01	-2.097616e-08	-5.035358e-08
3.240000e-01	-2.093666e-08	-4.979382e-08
3.280000e-01	-2.092833e-08	-4.937460e-08
3.320000e-01	-2.083481e-08	-4.959684e-08
3.360000e-01	-2.078536e-08	-5.028694e-08
3.400000e-01	-2.082594e-08	-5.044818e-08
3.440000e-01	-2.096514e-08	-4.992013e-08
3.480000e-01	-2.105167e-08	-4.947189e-08
3.520000e-01	-2.106000e-08	-4.970756e-08
3.560000e-01	-2.098341e-08	-5.031489e-08
3.600000e-01	-2.095923e-08	-5.037589e-08
3.640000e-01	-2.111966e-08	-4.982795e-08
3.680000e-01	-2.128439e-08	-4.941706e-08
3.720000e-01	-2.131234e-08	-4.961915e-08
3.760000e-01	-2.132846e-08	-5.019934e-08
3.800000e-01	-2.138302e-08	-5.023696e-08
3.840000e-01	-2.146444e-08	-4.965140e-08
3.880000e-01	-2.150098e-08	-4.919966e-08
3.920000e-01	-2.148970e-08	-4.942970e-08
3.960000e-01	-2.146497e-08	-5.004589e-08
4.000000e-01	-2.145557e-08	-5.011710e-08
4.040000e-01	-2.150421e-08	-4.956003e-08
4.080000e-01	-2.155419e-08	-4.915532e-08
4.120000e-01	-2.156360e-08	-4.940417e-08
4.160000e-01	-2.150825e-08	-4.998354e-08
4.200000e-01	-2.145315e-08	-5.003299e-08
4.240000e-01	-2.150797e-08	-4.952671e-08
4.280000e-01	-2.158537e-08	-4.917682e-08
4.320000e-01	-2.159316e-08	-4.945496e-08
4.360000e-01	-2.153216e-08	-5.011146e-08
4.400000e-01	-2.150985e-08	-5.022460e-08
4.440000e-01	-2.136743e-08	-4.966053e-08
4.480000e-01	-2.110435e-08	-4.921094e-08
4.520000e-01	-2.094150e-08	-4.947135e-08
4.560000e-01	-2.087834e-08	-5.012033e-08
4.600000e-01	-2.059188e-08	-5.013376e-08
4.640000e-01	-1.989291e-08	-4.945119e-08
4.680000e-01	-1.900342e-08	-4.891777e-08
4.720000e-01	-1.858017e-08	-4.920316e-08
4.760000e-01	-1.941780e-08	-5.019208e-08
4.800000e-01	-2.121936e-08	-5.074915e-08
4.840000e-01	-2.249905e-08	-5.040169e-08
4.880000e-01	-2.290402e-08	-4.991663e-08
4.920000e-01	-2.320634e-08	-5.009184e-08
4.960000e-01	-2.352075e-08	-5.067794e-08
5.000000e-01	-2.341434e-08	-5.054331e-08
5.040000e-01	-2.313566e-08	-4.977689e-08
5.080000e-01	-2.277906e-08	-4.921579e-08
5.120000e-01	-2.241171e-08	-4.940605e-08
5.160000e-01	-2.197448e-08	-4.997038e-08
5.200000e-01	-2.177831e-08	-5.006336e-08
5.240000e-01	-2.166249e-08	-4.953101e-08
5.280000e-01	-2.155500e-08	-4.917816e-08
5.320000e-01	-2.148701e-08	-4.950897e-08
5.360000e-01	-2.139054e-08	-5.017998e-08
5.400000e-01	-2.133653e-08	-5.034176e-08
5.440000e-01	-2.135991e-08	-4.984891e-08
5.480000e-01	-2.138436e-08	-4.948048e-08
5.520000e-01	-2.136770e-08	-4.976238e-08
5.560000e-01	-2.128278e-08	-5.038422e-08
5.600000e-01	-2.125886e-08	-5.046887e-08
5.640000e-01	-2.128359e-08	-4.992819e-08
5.680000e-01	-2.123575e-08	-4.952993e-08
5.720000e-01	-2.119625e-08	-4.983440e-08
5.760000e-01	-2.113283e-08	-5.048956e-08
5.800000e-01	-2.112691e-08	-5.056158e-08
5.840000e-01	-2.119571e-08	-5.000800e-08
5.880000e-01	-2.124892e-08	-4.956943e-08
5.920000e-01	-2.124300e-08	-4.975002e-08
5.960000e-01	-2.118899e-08	-5.029823e-08
6.000000e-01	-2.121667e-08	-5.032080e-08
6.040000e-01	-2.131637e-08	-4.968687e-08
6.080000e-01	-2.134647e-08	-4.924159e-08
6.120000e-01	-2.130965e-08	-4.948237e-08
6.160000e-01	-2.122715e-08	-5.011361e-08
6.200000e-01	-2.119034e-08	-5.021250e-08
6.240000e-01	-2.120754e-08	-4.970487e-08
6.280000e-01	-2.124059e-08	-4.936574e-08
6.320000e-01	-2.118738e-08	-4.964038e-08
6.360000e-01	-2.101969e-08	-5.024717e-08
6.400000e-01	-2.103904e-08	-5.039174e-08
6.440000e-01	-2.111966e-08	-4.989486e-08
6.480000e-01	-2.113632e-08	-4.950762e-08
6.520000e-01	-2.105167e-08	-4.971293e-08
6.560000e-01	-2.093881e-08	-5.029877e-08
6.600000e-01	-2.089393e-08	-5.033746e-08
6.640000e-01	-2.094311e-08	-4.976668e-08
6.680000e-01	-2.100599e-08	-4.932597e-08
6.720000e-01	-2.098073e-08	-4.958528e-08
6.760000e-01	-2.083185e-08	-5.018590e-08
6.800000e-01	-2.079987e-08	-5.025066e-08
6.840000e-01	-2.088103e-08	-4.972637e-08
6.880000e-01	-2.088533e-08	-4.934155e-08
6.920000e-01	-2.086437e-08	-4.961297e-08
6.960000e-01	-2.076171e-08	-5.023991e-08
7.000000e-01	-2.075150e-08	-5.033504e-08
7.040000e-01	-2.076360e-08	-4.979651e-08
7.080000e-01	-2.075661e-08	-4.936547e-08
7.120000e-01	-2.069856e-08	-4.958556e-08
7.160000e-01	-2.057360e-08	-5.023588e-08
7.200000e-01	-2.052201e-08	-5.033370e-08
7.240000e-01	-2.056661e-08	-4.977233e-08
7.280000e-01	-2.052684e-08	-4.936359e-08
7.320000e-01	-2.051099e-08	-4.966134e-08
7.360000e-01	-2.044381e-08	-5.024878e-08
7.400000e-01	-2.035835e-08	-5.025630e-08
7.440000e-01	-2.047176e-08	-4.973739e-08
7.480000e-01	-2.047283e-08	-4.942271e-08
7.520000e-01	-2.045483e-08	-4.970434e-08
7.560000e-01	-2.039920e-08	-5.032241e-08
7.600000e-01	-2.041640e-08	-5.037992e-08
7.640000e-01	-2.050293e-08	-4.982338e-08
7.680000e-01	-2.055936e-08	-4.944958e-08
7.720000e-01	-2.060773e-08	-4.971347e-08
7.760000e-01	-2.058999e-08	-5.029447e-08
7.800000e-01	-2.063649e-08	-5.034579e-08
7.840000e-01	-2.076978e-08	-4.977501e-08
7.880000e-01	-2.090011e-08	-4.933591e-08
7.920000e-01	-2.098718e-08	-4.958528e-08
7.960000e-01	-2.100061e-08	-5.022218e-08
8.000000e-01	-2.102910e-08	-5.026598e-08
8.040000e-01	-2.118174e-08	-4.964791e-08
8.080000e-01	-2.131019e-08	-4.917951e-08
8.120000e-01	-2.136985e-08	-4.943426e-08
8.160000e-01	-2.137603e-08	-5.005906e-08
8.200000e-01	-2.140317e-08	-5.011952e-08
8.240000e-01	-2.148271e-08	-4.957320e-08
8.280000e-01	-2.157838e-08	-4.917414e-08
8.320000e-01	-2.160875e-08	-4.940927e-08
8.360000e-01	-2.161681e-08	-5.003837e-08
8.400000e-01	-2.159397e-08	-5.014290e-08
8.440000e-01	-2.166814e-08	-4.966053e-08
8.480000e-01	-2.168641e-08	-4.927249e-08
8.520000e-01	-2.165416e-08	-4.954713e-08
8.560000e-01	-2.162433e-08	-5.019692e-08
8.600000e-01	-2.163696e-08	-5.025442e-08
8.640000e-01	-2.171033e-08	-4.971106e-08
8.680000e-01	-2.172780e-08	-4.936332e-08
8.720000e-01	-2.171758e-08	-4.967424e-08
8.760000e-01	-2.165443e-08	-5.032187e-08
8.800000e-01	-2.161600e-08	-5.036729e-08
8.840000e-01	-2.164234e-08	-4.978065e-08
8.880000e-01	-2.169420e-08	-4.937703e-08
8.920000e-01	-2.167136e-08	-4.961969e-08
8.960000e-01	-2.155285e-08	-5.020525e-08
9.000000e-01	-2.158375e-08	-5.028640e-08
9.040000e-01	-2.162084e-08	-4.971589e-08
9.080000e-01	-2.170495e-08	-4.933940e-08
9.120000e-01	-2.165362e-08	-4.953181e-08
9.160000e-01	-2.157327e-08	-5.009722e-08
9.200000e-01	-2.159907e-08	-5.020282e-08
9.240000e-01	-2.168533e-08	-4.973578e-08
9.280000e-01	-2.171946e-08	-4.939745e-08
9.320000e-01	-2.168453e-08	-4.968472e-08
9.360000e-01	-2.160203e-08	-5.030844e-08
9.400000e-01	-2.157865e-08	-5.035251e-08
9.440000e-01	-2.165793e-08	-4.982338e-08
9.480000e-01	-2.166760e-08	-4.948290e-08
9.520000e-01	-2.159209e-08	-4.976695e-08
9.560000e-01	-2.152329e-08	-5.042318e-08
9.600000e-01	-2.155903e-08	-5.052396e-08
9.640000e-01	-2.161815e-08	-4.999510e-08
9.680000e-01	-2.160283e-08	-4.961995e-08
9.720000e-01	-2.157919e-08	-4.989755e-08
9.760000e-01	-2.155231e-08	-5.051590e-08
9.800000e-01	-2.157381e-08	-5.059006e-08
9.840000e-01	-2.161896e-08	-5.008324e-08
9.880000e-01	-2.168587e-08	-4.974545e-08
9.920000e-01	-2.165443e-08	-5.000934e-08
9.960000e-01	-2.159692e-08	-5.061291e-08
1.000000e+00	-2.165228e-08	-5.066800e-08
1.004000e+00	-2.172780e-08	-5.012758e-08
1.008000e+00	-2.176192e-08	-4.974411e-08
1.012000e+00	-2.175789e-08	-4.999833e-08
1.016000e+00	-2.171060e-08	-5.054734e-08
1.020000e+00	-2.167620e-08	-5.056292e-08
1.024000e+00	-2.175950e-08	-5.007465e-08
1.028000e+00	-2.184791e-08	-4.971240e-08
1.032000e+00	-2.179820e-08	-4.992657e-08
1.036000e+00	-2.174553e-08	-5.051160e-08
1.040000e+00	-2.175816e-08	-5.062984e-08
1.044000e+00	-2.184388e-08	-5.014774e-08
1.048000e+00	-2.182051e-08	-4.972449e-08
1.052000e+00	-2.180707e-08	-4.996339e-08
1.056000e+00	-2.177186e-08	-5.061694e-08
1.060000e+00	-2.177267e-08	-5.067848e-08
1.064000e+00	-2.187425e-08	-5.013350e-08
1.068000e+00	-2.189682e-08	-4.972933e-08
1.072000e+00	-2.183286e-08	-4.994163e-08
1.076000e+00	-2.178020e-08	-5.052800e-08
1.080000e+00	-2.182238e-08	-5.058228e-08
1.084000e+00	-2.189978e-08	-5.003568e-08
1.088000e+00	-2.196293e-08	-4.966403e-08
1.092000e+00	-2.197933e-08	-4.994270e-08
1.096000e+00	-2.187989e-08	-5.055406e-08
1.100000e+00	-2.191456e-08	-5.060404e-08
1.104000e+00	-2.197072e-08	-5.000908e-08
1.108000e+00	-2.201990e-08	-4.965596e-08
1.112000e+00	-2.201587e-08	-4.993276e-08
1.116000e+00	-2.196884e-08	-5.052423e-08
1.120000e+00	-2.195084e-08	-5.060619e-08
1.124000e+00	-2.198604e-08	-5.005153e-08
1.128000e+00	-2.205161e-08	-4.965812e-08
1.132000e+00	-2.204140e-08	-4.994619e-08
1.136000e+00	-2.200512e-08	-5.060861e-08
1.140000e+00	-2.195487e-08	-5.065671e-08
1.144000e+00	-2.195917e-08	-5.006578e-08
1.148000e+00	-2.195541e-08	-4.961297e-08
1.152000e+00	-2.197771e-08	-4.984515e-08
1.156000e+00	-2.192128e-08	-5.047102e-08
1.160000e+00	-2.186082e-08	-5.054035e-08
1.164000e+00	-2.192773e-08	-5.001687e-08
1.168000e+00	-2.199249e-08	-4.968392e-08
1.172000e+00	-2.200915e-08	-4.996715e-08
1.176000e+00	-2.190354e-08	-5.054465e-08
1.180000e+00	-2.186458e-08	-5.056346e-08
1.184000e+00	-2.195621e-08	-5.001149e-08
1.188000e+00	-2.201614e-08	-4.963393e-08
1.192000e+00	-2.195326e-08	-4.986638e-08
1.196000e+00	-2.192665e-08	-5.046968e-08
1.200000e+00	-2.191080e-08	-5.052396e-08
1.204000e+00	-2.196830e-08	-4.997414e-08
1.208000e+00	-2.203038e-08	-4.961190e-08
1.212000e+00	-2.199518e-08	-4.987283e-08
1.216000e+00	-2.194627e-08	-5.045086e-08
1.220000e+00	-2.194627e-08	-5.043850e-08
1.224000e+00	-2.200996e-08	-4.986181e-08
1.228000e+00	-2.203790e-08	-4.950037e-08
1.232000e+00	-2.199706e-08	-4.974599e-08
1.236000e+00	-2.191322e-08	-5.033236e-08
1.240000e+00	-2.190301e-08	-5.040061e-08
1.244000e+00	-2.192961e-08	-4.987095e-08
1.248000e+00	-2.196562e-08	-4.948962e-08
1.252000e+00	-2.195406e-08	-4.973282e-08
1.256000e+00	-2.193660e-08	-5.038234e-08
1.260000e+00	-2.193203e-08	-5.051643e-08
1.264000e+00	-2.198282e-08	-4.999376e-08
1.268000e+00	-2.199383e-08	-4.960705e-08
1.272000e+00	-2.195110e-08	-4.984784e-08
1.276000e+00	-2.189575e-08	-5.043904e-08
1.280000e+00	-2.187882e-08	-5.047639e-08
1.284000e+00	-2.193525e-08	-4.989594e-08
1.288000e+00	-2.197368e-08	-4.951811e-08
1.292000e+00	-2.193955e-08	-4.979517e-08
1.296000e+00	-2.186888e-08	-5.042722e-08
1.300000e+00	-2.186324e-08	-5.049440e-08
1.304000e+00	-2.192236e-08	-4.995345e-08
1.308000e+00	-2.192638e-08	-4.955089e-08
1.312000e+00	-2.188393e-08	-4.979221e-08
1.316000e+00	-2.187532e-08	-5.040141e-08
1.320000e+00	-2.188635e-08	-5.040249e-08
1.324000e+00	-2.195084e-08	-4.982204e-08
1.328000e+00	-2.195863e-08	-4.942217e-08
1.332000e+00	-2.187532e-08	-4.965543e-08
1.336000e+00	-2.183770e-08	-5.026679e-08
1.340000e+00	-2.182319e-08	-5.030763e-08
1.344000e+00	-2.190220e-08	-4.978227e-08
1.348000e+00	-2.192558e-08	-4.941545e-08
1.352000e+00	-2.189682e-08	-4.969224e-08
1.356000e+00	-2.175762e-08	-5.032295e-08
1.360000e+00	-2.166760e-08	-5.037669e-08
1.364000e+00	-2.173451e-08	-4.989110e-08
1.368000e+00	-2.169259e-08	-4.953020e-08
1.372000e+00	-2.162379e-08	-4.977367e-08
1.376000e+00	-2.155285e-08	-5.036675e-08
1.380000e+00	-2.144966e-08	-5.039900e-08
1.384000e+00	-2.139860e-08	-4.983198e-08
1.388000e+00	-2.134405e-08	-4.944232e-08
1.392000e+00	-2.125752e-08	-4.970031e-08
1.396000e+00	-2.116078e-08	-5.027001e-08
1.400000e+00	-2.117314e-08	-5.031866e-08
1.404000e+00	-2.127740e-08	-4.978845e-08
1.408000e+00	-2.137899e-08	-4.940148e-08
1.412000e+00	-2.138892e-08	-4.969413e-08
1.416000e+00	-2.132389e-08	-5.029527e-08
1.420000e+00	-2.134862e-08	-5.032779e-08
1.424000e+00	-2.151147e-08	-4.980296e-08
1.428000e+00	-2.163320e-08	-4.945227e-08
1.432000e+00	-2.165255e-08	-4.970568e-08
1.436000e+00	-2.162837e-08	-5.028640e-08
1.440000e+00	-2.165497e-08	-5.031031e-08
1.444000e+00	-2.172940e-08	-4.975754e-08
1.448000e+00	-2.180385e-08	-4.939261e-08
1.452000e+00	-2.175977e-08	-4.966510e-08
1.456000e+00	-2.171731e-08	-5.026141e-08
1.460000e+00	-2.171490e-08	-5.029097e-08
1.464000e+00	-2.183286e-08	-4.975324e-08
1.468000e+00	-2.186082e-08	-4.942432e-08
1.472000e+00	-2.178208e-08	-4.973524e-08
1.476000e+00	-2.172269e-08	-5.033800e-08
1.480000e+00	-2.171678e-08	-5.039389e-08
1.484000e+00	-2.175843e-08	-4.985429e-08
1.488000e+00	-2.179874e-08	-4.947189e-08
1.492000e+00	-2.178396e-08	-4.974384e-08
1.496000e+00	-2.169877e-08	-5.034176e-08
1.500000e+00	-2.167996e-08	-5.036541e-08
1.504000e+00	-2.159558e-08	-4.976373e-08
1.508000e+00	-2.137683e-08	-4.932623e-08
1.512000e+00	-2.111240e-08	-4.955062e-08
1.516000e+00	-2.108016e-08	-5.020767e-08
1.520000e+00	-2.091462e-08	-5.021815e-08
1.524000e+00	-2.026645e-08	-4.943964e-08
1.528000e+00	-1.942909e-08	-4.888014e-08
1.532000e+00	-1.880806e-08	-4.910695e-08
1.536000e+00	-1.925629e-08	-5.003407e-08
1.540000e+00	-2.095842e-08	-5.063253e-08
1.544000e+00	-2.240069e-08	-5.038234e-08
1.548000e+00	-2.282904e-08	-4.994861e-08
1.552000e+00	-2.297362e-08	-5.011522e-08
1.556000e+00	-2.330926e-08	-5.071610e-08
1.560000e+00	-2.351215e-08	-5.071342e-08
1.564000e+00	-2.337591e-08	-5.003434e-08
1.568000e+00	-2.297550e-08	-4.952860e-08
1.572000e+00	-2.255951e-08	-4.967666e-08
1.576000e+00	-2.215399e-08	-5.022137e-08
1.580000e+00	-2.194842e-08	-5.028398e-08
1.584000e+00	-2.181701e-08	-4.973202e-08
1.588000e+00	-2.163750e-08	-4.936413e-08
1.592000e+00	-2.154829e-08	-4.968687e-08
1.596000e+00	-2.138785e-08	-5.032644e-08
1.600000e+00	-2.137012e-08	-5.040223e-08
1.604000e+00	-2.140828e-08	-4.983467e-08
1.608000e+00	-2.142601e-08	-4.948129e-08
1.612000e+00	-2.137764e-08	-4.978845e-08
1.616000e+00	-2.126128e-08	-5.042184e-08
1.620000e+00	-2.128950e-08	-5.053471e-08
1.624000e+00	-2.131664e-08	-5.000746e-08
1.628000e+00	-2.128117e-08	-4.958744e-08
1.632000e+00	-2.124516e-08	-4.983521e-08
1.636000e+00	-2.117556e-08	-5.042668e-08
1.640000e+00	-2.114223e-08	-5.043125e-08
1.644000e+00	-2.122124e-08	-4.987310e-08
1.648000e+00	-2.124972e-08	-4.949419e-08
1.652000e+00	-2.119303e-08	-4.970407e-08
1.656000e+00	-2.111214e-08	-5.024663e-08
1.660000e+00	-2.110031e-08	-5.029608e-08
1.664000e+00	-2.113471e-08	-4.977635e-08
1.668000e+00	-2.116481e-08	-4.943642e-08
1.672000e+00	-2.111885e-08	-4.977689e-08
1.676000e+00	-2.100357e-08	-5.041002e-08
1.680000e+00	-2.099336e-08	-5.047855e-08
1.684000e+00	-2.104200e-08	-4.993329e-08
1.688000e+00	-2.102749e-08	-4.955922e-08
1.692000e+00	-2.096058e-08	-4.979839e-08
1.696000e+00	-2.083723e-08	-5.035815e-08
1.700000e+00	-2.081922e-08	-5.041351e-08
1.704000e+00	-2.092457e-08	-4.989970e-08
1.708000e+00	-2.088640e-08	-4.950306e-08
1.712000e+00	-2.080928e-08	-4.975889e-08
1.716000e+00	-2.070555e-08	-5.034391e-08
1.720000e+00	-2.069776e-08	-5.033639e-08
1.724000e+00	-2.073377e-08	-4.975781e-08
1.728000e+00	-2.076682e-08	-4.934961e-08
1.732000e+00	-2.069964e-08	-4.958932e-08
1.736000e+00	-2.063649e-08	-5.014693e-08
1.740000e+00	-2.056285e-08	-5.013914e-08
1.744000e+00	-2.055184e-08	-4.958556e-08
1.748000e+00	-2.059940e-08	-4.923809e-08
1.752000e+00	-2.056151e-08	-4.953531e-08
1.756000e+00	-2.046800e-08	-5.016736e-08
1.760000e+00	-2.041693e-08	-5.018214e-08
1.764000e+00	-2.045321e-08	-4.963447e-08
1.768000e+00	-2.046342e-08	-4.933107e-08
1.772000e+00	-2.039490e-08	-4.965650e-08
1.776000e+00	-2.025005e-08	-5.024609e-08
1.780000e+00	-2.018798e-08	-5.029393e-08
1.784000e+00	-2.022910e-08	-4.979087e-08
1.788000e+00	-2.022990e-08	-4.942996e-08
1.792000e+00	-2.017965e-08	-4.967800e-08
1.796000e+00	-2.006893e-08	-5.025227e-08
1.800000e+00	-2.006947e-08	-5.026544e-08
1.804000e+00	-2.010763e-08	-4.967155e-08
1.808000e+00	-2.012053e-08	-4.926335e-08
1.812000e+00	-2.008962e-08	-4.954390e-08
1.816000e+00	-2.005146e-08	-5.012624e-08
1.820000e+00	-2.004528e-08	-5.013753e-08
1.824000e+00	-2.013262e-08	-4.957347e-08
1.828000e+00	-2.020061e-08	-4.918784e-08
1.832000e+00	-2.022157e-08	-4.942271e-08
1.836000e+00	-2.023044e-08	-5.000236e-08
1.840000e+00	-2.027263e-08	-5.005314e-08
1.844000e+00	-2.034330e-08	-4.950978e-08
1.848000e+00	-2.050400e-08	-4.917924e-08
1.852000e+00	-2.055990e-08	-4.947888e-08
1.856000e+00	-2.053974e-08	-5.007277e-08
1.860000e+00	-2.063917e-08	-5.010071e-08
1.864000e+00	-2.078913e-08	-4.954820e-08
1.868000e+00	-2.089930e-08	-4.920907e-08
1.872000e+00	-2.090817e-08	-4.947780e-08
1.876000e+00	-2.094445e-08	-5.011281e-08
1.880000e+00	-2.097616e-08	-5.014424e-08
1.884000e+00	-2.105678e-08	-4.958556e-08
1.888000e+00	-2.114868e-08	-4.921659e-08
1.892000e+00	-2.115271e-08	-4.948559e-08
1.896000e+00	-2.112046e-08	-5.006416e-08
1.900000e+00	-2.116051e-08	-5.006416e-08
1.904000e+00	-2.126988e-08	-4.951354e-08
1.908000e+00	-2.130052e-08	-4.916822e-08
1.912000e+00	-2.132792e-08	-4.947135e-08
1.916000e+00	-2.124113e-08	-5.006040e-08
1.920000e+00	-2.125429e-08	-5.009506e-08
1.924000e+00	-2.132470e-08	-4.956191e-08
1.928000e+00	-2.134754e-08	-4.924750e-08
1.932000e+00	-2.127418e-08	-4.949957e-08
1.936000e+00	-2.118926e-08	-5.005422e-08
1.940000e+00	-2.117878e-08	-5.007088e-08
1.944000e+00	-2.125994e-08	-4.951274e-08
1.948000e+00	-2.127633e-08	-4.915210e-08
1.952000e+00	-2.125886e-08	-4.941411e-08
1.956000e+00	-2.119678e-08	-4.999376e-08
1.960000e+00	-2.115863e-08	-5.001069e-08
1.964000e+00	-2.121076e-08	-4.950548e-08
1.968000e+00	-2.124247e-08	-4.917548e-08
1.972000e+00	-2.121157e-08	-4.948210e-08
1.976000e+00	-2.116347e-08	-5.010097e-08
1.980000e+00	-2.116884e-08	-5.015419e-08
1.984000e+00	-2.126316e-08	-4.961834e-08
1.988000e+00	-2.130320e-08	-4.929264e-08
1.992000e+00	-2.122984e-08	-4.958475e-08
1.996000e+00	-2.113417e-08	-5.018858e-08
2.000000e+00	-2.113659e-08	-5.025523e-08
2.004000e+00	-2.119652e-08	-4.978361e-08
2.008000e+00	-2.121157e-08	-4.947431e-08
2.012000e+00	-2.114331e-08	-4.976614e-08
2.016000e+00	-2.106376e-08	-5.036353e-08
2.020000e+00	-2.103179e-08	-5.036810e-08
2.024000e+00	-2.108553e-08	-4.978791e-08
2.028000e+00	-2.110515e-08	-4.943910e-08
2.032000e+00	-2.106645e-08	-4.972530e-08
2.036000e+00	-2.103152e-08	-5.026947e-08
2.040000e+00	-2.104656e-08	-5.017219e-08
2.044000e+00	-2.110407e-08	-4.954820e-08
2.048000e+00	-2.117958e-08	-4.922331e-08
2.052000e+00	-2.114788e-08	-4.951596e-08
2.056000e+00	-2.108795e-08	-5.009749e-08
2.060000e+00	-2.114116e-08	-5.015661e-08
2.064000e+00	-2.123575e-08	-4.962909e-08
2.068000e+00	-2.126074e-08	-4.925825e-08
2.072000e+00	-2.127337e-08	-4.960544e-08
2.076000e+00	-2.117287e-08	-5.019288e-08
2.080000e+00	-2.118899e-08	-5.021680e-08
2.084000e+00	-2.127633e-08	-4.969251e-08
2.088000e+00	-2.132685e-08	-4.933887e-08
2.092000e+00	-2.130159e-08	-4.963769e-08
2.096000e+00	-2.124677e-08	-5.021546e-08
2.100000e+00	-2.123655e-08	-5.021761e-08
2.104000e+00	-2.127015e-08	-4.963285e-08
2.108000e+00	-2.136178e-08	-4.929721e-08
2.112000e+00	-2.132927e-08	-4.959980e-08
2.116000e+00	-2.129111e-08	-5.019208e-08
2.120000e+00	-2.127337e-08	-5.018455e-08
2.124000e+00	-2.135184e-08	-4.962291e-08
2.128000e+00	-2.137764e-08	-4.927921e-08
2.132000e+00	-2.139618e-08	-4.957078e-08
2.136000e+00	-2.133330e-08	-5.010340e-08
2.140000e+00	-2.133572e-08	-5.006658e-08
2.144000e+00	-2.136635e-08	-4.950145e-08
2.148000e+00	-2.140989e-08	-4.916150e-08
