0.000000000000000000e+00 2.527152526973959219e-03 7.879445164694418371e-03
4.000000000000000083e-03 2.694662617651380140e-03 7.118647383642609516e-03
8.000000000000000167e-03 2.877243290148778516e-03 6.414535027825218547e-03
1.200000000000000025e-02 2.961851942230989566e-03 5.665667759169598812e-03
1.600000000000000033e-02 3.068079496514037816e-03 4.943597356044027689e-03
2.000000000000000042e-02 2.388433291316960708e-03 1.731555855914384580e-03
2.400000000000000050e-02 2.484448339296590168e-03 1.441914570061851976e-03
2.800000000000000058e-02 2.564695653549438608e-03 1.141388863750907295e-03
3.200000000000000067e-02 2.674102370521530807e-03 8.702583547971587223e-04
3.599999999999999728e-02 2.811129819408292405e-03 6.419805326857639912e-04
4.000000000000000083e-02 2.230620086051305836e-03 -1.740855410362468318e-03
4.399999999999999745e-02 2.266538918413814850e-03 -1.815728482044173635e-03
4.800000000000000100e-02 2.314333445843925162e-03 -1.873279122897504936e-03
5.199999999999999761e-02 2.426322958696583345e-03 -1.827507115815500335e-03
5.600000000000000117e-02 2.519927814497823718e-03 -1.785576240223203399e-03
5.999999999999999778e-02 2.042049168966720164e-03 -3.517578862537569517e-03
6.400000000000000133e-02 2.055120563088622294e-03 -3.359365573899143059e-03
6.800000000000000488e-02 2.113048091611111675e-03 -3.192950442626223389e-03
7.199999999999999456e-02 2.209634421133355002e-03 -2.982901315601394453e-03
7.599999999999999811e-02 2.261586765274678588e-03 -2.769698860919859833e-03
8.000000000000000167e-02 1.854369530346202961e-03 -3.979470477212329257e-03
8.400000000000000522e-02 1.916352402159072175e-03 -3.628301556023750488e-03
8.799999999999999489e-02 1.941164600651499456e-03 -3.348526532918171938e-03
9.199999999999999845e-02 1.997610733347459505e-03 -3.055563646111691348e-03
9.600000000000000200e-02 2.024592761998766140e-03 -2.775550760972303726e-03
1.000000000000000056e-01 1.679436912721464026e-03 -3.658720992418824924e-03
1.039999999999999952e-01 1.712022122369145742e-03 -3.285212629258853385e-03
1.079999999999999988e-01 1.707483124805178869e-03 -2.928320801323688275e-03
1.120000000000000023e-01 1.725976343766860406e-03 -2.575229241715987997e-03
1.160000000000000059e-01 1.776480688926852835e-03 -2.219709341736967548e-03
1.199999999999999956e-01 1.559969441416718524e-03 -2.713715734886705967e-03
1.239999999999999991e-01 1.554442734821733256e-03 -2.331698408248907006e-03
1.280000000000000027e-01 1.561925294061689961e-03 -1.969919066574312566e-03
1.320000000000000062e-01 1.554504450293268123e-03 -1.659105871738513751e-03
1.360000000000000098e-01 1.501087964895346039e-03 -1.408341538881785569e-03
1.400000000000000133e-01 1.308411823503270992e-03 -1.733284835476388243e-03
1.439999999999999891e-01 1.324387065899161999e-03 -1.369993754958703965e-03
1.479999999999999927e-01 1.343260854726654888e-03 -1.019150890675219693e-03
1.519999999999999962e-01 1.338904406519304032e-03 -7.217827761640354094e-04
