1.000400e+01 7.996464e-05 2.660417e-05 1.065688e-04 -2.572258e-07
1.000800e+01 7.965785e-05 5.954162e-05 1.391995e-04 1.355340e-05
1.001200e+01 1.016168e-04 7.399576e-05 1.756125e-04 2.106791e-05
1.001600e+01 6.508508e-05 9.438422e-05 1.594693e-04 3.874876e-05
1.002000e+01 6.715386e-05 7.080868e-05 1.379625e-04 6.558685e-06
1.002400e+01 1.488069e-04 2.622015e-05 1.750270e-04 -4.278697e-05
1.002800e+01 1.741644e-04 3.667033e-05 2.108348e-04 -6.682002e-06
1.003200e+01 1.230956e-04 7.057591e-05 1.936715e-04 4.500450e-05
1.003600e+01 1.116367e-04 6.720148e-05 1.788381e-04 3.618732e-05
1.004000e+01 1.363504e-04 3.895259e-05 1.753030e-04 -1.278749e-05
1.004400e+01 9.220134e-05 6.720172e-05 1.594031e-04 -4.686660e-06
1.004800e+01 1.144975e-04 5.567903e-05 1.701765e-04 1.427727e-06
1.005200e+01 1.539747e-04 1.899630e-05 1.729710e-04 -1.576104e-05
1.005600e+01 1.556338e-04 3.625372e-05 1.918875e-04 -1.403880e-05
1.006000e+01 1.250553e-04 6.592246e-05 1.909777e-04 -5.123042e-06
1.006400e+01 8.552802e-05 9.378925e-05 1.793173e-04 1.935075e-05
1.006800e+01 5.501854e-05 1.074532e-04 1.624717e-04 1.927196e-05
1.007200e+01 2.356744e-05 1.038557e-04 1.274232e-04 1.832017e-05
1.007600e+01 9.404957e-05 4.563518e-05 1.396848e-04 -5.650429e-06
1.008000e+01 1.036892e-04 7.662271e-05 1.803119e-04 4.331725e-06
1.008400e+01 4.264085e-05 1.324028e-04 1.750437e-04 2.132397e-05
1.008800e+01 -1.525360e-06 1.297690e-04 1.282437e-04 9.143730e-06
1.009200e+01 4.038036e-05 6.900102e-05 1.093814e-04 -2.808433e-05
1.009600e+01 9.699693e-05 5.058745e-05 1.475844e-04 -3.657217e-05
1.010000e+01 7.798118e-05 7.471025e-05 1.526914e-04 -9.947799e-06
1.010400e+01 1.342517e-04 4.386546e-05 1.781171e-04 1.687118e-06
1.010800e+01 1.643681e-04 3.689481e-06 1.680576e-04 -1.560484e-05
1.011200e+01 1.578228e-04 3.863690e-05 1.964597e-04 6.049434e-06
1.011600e+01 7.110443e-05 8.877411e-05 1.598785e-04 2.487994e-05
1.012000e+01 6.710954e-05 5.744507e-05 1.245546e-04 -4.674124e-07
1.012400e+01 1.140327e-04 3.125474e-05 1.452875e-04 -1.383213e-05
1.012800e+01 1.430585e-04 1.590606e-05 1.589645e-04 -1.958140e-05
1.013200e+01 1.142551e-04 4.274253e-05 1.569976e-04 -7.483157e-06
1.013600e+01 1.006712e-04 5.348990e-05 1.541611e-04 -9.835262e-07
1.014000e+01 8.472855e-05 5.943720e-05 1.441658e-04 6.480147e-06
1.014400e+01 7.132805e-05 6.764577e-05 1.389738e-04 2.265287e-05
1.014800e+01 7.669600e-05 5.198876e-05 1.286848e-04 8.987598e-06
1.015200e+01 2.315112e-05 9.948909e-05 1.226402e-04 2.142837e-05
1.015600e+01 -9.523570e-05 1.841487e-04 8.891300e-05 5.177682e-05
1.016000e+01 1.622845e-05 9.574276e-05 1.119712e-04 -1.832226e-06
1.016400e+01 7.146373e-05 8.350531e-05 1.549690e-04 -1.124330e-05
1.016800e+01 4.006578e-05 1.269161e-04 1.669818e-04 2.850850e-05
1.017200e+01 9.090959e-05 3.557605e-05 1.264856e-04 -1.597965e-05
1.017600e+01 2.000546e-04 -8.037628e-05 1.196784e-04 -6.600322e-05
1.018000e+01 1.670899e-04 -4.427157e-05 1.228184e-04 -3.275616e-05
1.018400e+01 1.177867e-04 5.262457e-06 1.230491e-04 2.489065e-05
1.018800e+01 1.936442e-04 -5.069600e-05 1.429482e-04 -2.152541e-06
1.019200e+01 2.249075e-04 -8.602671e-05 1.388808e-04 -3.699180e-05
1.019600e+01 1.580431e-04 -3.423470e-05 1.238085e-04 -1.456816e-05
1.020000e+01 1.022113e-04 2.074064e-05 1.229519e-04 3.088226e-05
1.020400e+01 8.149237e-05 1.997958e-05 1.014720e-04 3.856700e-05
1.020800e+01 1.805054e-04 -4.452262e-05 1.359827e-04 -1.505846e-05
1.021200e+01 1.470183e-04 8.972946e-07 1.479156e-04 -1.426764e-05
1.021600e+01 7.796221e-05 4.201895e-05 1.199812e-04 1.490978e-05
1.022000e+01 3.128703e-05 6.269924e-05 9.398627e-05 5.153807e-05
1.022400e+01 4.120541e-05 4.100278e-05 8.220819e-05 5.377170e-05
1.022800e+01 1.462383e-04 -3.422265e-05 1.120156e-04 -1.333161e-05
1.023200e+01 1.726889e-04 -3.657751e-05 1.361114e-04 -4.541386e-05
1.023600e+01 1.037401e-04 1.666175e-05 1.204019e-04 -3.108987e-06
1.024000e+01 1.191282e-04 -4.532942e-06 1.145953e-04 1.863090e-05
1.024400e+01 1.725410e-04 -5.696074e-05 1.155802e-04 7.342535e-06
1.024800e+01 2.120056e-04 -9.371302e-05 1.182926e-04 -2.168974e-05
1.025200e+01 2.193955e-04 -1.046315e-04 1.147639e-04 -3.172051e-05
