0.000000000000000000e+00 7.508390000000000203e-03 -9.940426999999999944e-03
4.000000000000000083e-03 8.074351999999999918e-03 -9.827821999999999947e-03
8.000000000000000167e-03 8.242924999999999905e-03 -9.519909999999999484e-03
1.200000000000000025e-02 7.791924000000000419e-03 -9.414132000000000403e-03
1.600000000000000033e-02 7.325009000000000381e-03 -9.663576000000000110e-03
2.000000000000000042e-02 7.514881000000000165e-03 -9.918982999999999273e-03
2.400000000000000050e-02 8.072429000000000757e-03 -9.809405999999999681e-03
2.800000000000000058e-02 8.233837000000000794e-03 -9.501638999999999224e-03
3.200000000000000067e-02 7.781009999999999663e-03 -9.407880999999999883e-03
3.599999999999999728e-02 7.312700000000000103e-03 -9.659440999999999514e-03
4.000000000000000083e-02 7.491224999999999794e-03 -9.925378000000000325e-03
4.399999999999999745e-02 8.057715999999999490e-03 -9.814213999999999924e-03
4.800000000000000100e-02 8.215036999999999687e-03 -9.510582000000000064e-03
5.199999999999999761e-02 7.763075000000000357e-03 -9.410765999999999229e-03
5.600000000000000117e-02 7.295534000000000220e-03 -9.665451000000000251e-03
5.999999999999999778e-02 7.466895999999999776e-03 -9.931580000000000616e-03
6.400000000000000133e-02 8.046704999999999483e-03 -9.804886999999999977e-03
6.800000000000000488e-02 8.203979000000000132e-03 -9.505822000000000577e-03
7.199999999999999456e-02 7.748411000000000187e-03 -9.409179000000000154e-03
7.599999999999999811e-02 7.281206999999999610e-03 -9.664970000000000158e-03
8.000000000000000167e-02 7.467760999999999844e-03 -9.927013000000000156e-03
8.400000000000000522e-02 8.033339000000000452e-03 -9.814118000000000147e-03
8.799999999999999489e-02 8.195565000000000142e-03 -9.511207000000000689e-03
9.199999999999999845e-02 7.754132000000000385e-03 -9.407159999999999481e-03
9.600000000000000200e-02 7.286495999999999945e-03 -9.658718999999999638e-03
1.000000000000000056e-01 7.474108000000000140e-03 -9.920665999999999859e-03
1.039999999999999952e-01 8.044638999999999263e-03 -9.811040999999999512e-03
1.079999999999999988e-01 8.211480000000000168e-03 -9.506640000000000229e-03
1.120000000000000023e-01 7.765094000000000163e-03 -9.409083000000000377e-03
1.160000000000000059e-01 7.303948999999999685e-03 -9.666653000000000745e-03
1.199999999999999956e-01 7.501899000000000241e-03 -9.920425000000000076e-03
1.239999999999999991e-01 8.080458000000000432e-03 -9.815561000000000424e-03
1.280000000000000027e-01 8.258358999999999839e-03 -9.502840999999999719e-03
1.320000000000000062e-01 7.825148000000000520e-03 -9.395763999999999158e-03
1.360000000000000098e-01 7.364146000000000233e-03 -9.666509000000000212e-03
1.400000000000000133e-01 7.568107000000000133e-03 -9.933407000000000001e-03
1.439999999999999891e-01 8.147290999999999214e-03 -9.816810000000000466e-03
1.479999999999999927e-01 8.321824999999999709e-03 -9.507745999999999212e-03
1.519999999999999962e-01 7.880151999999999643e-03 -9.402255999999999461e-03
1.559999999999999998e-01 7.421506999999999930e-03 -9.660451000000000454e-03
1.600000000000000033e-01 7.604408000000000001e-03 -9.934946000000000055e-03
1.640000000000000069e-01 8.180467000000000294e-03 -9.815271999999999886e-03
1.680000000000000104e-01 8.337595999999999202e-03 -9.510967000000000379e-03
1.719999999999999862e-01 7.894095999999999752e-03 -9.412978000000000664e-03
1.759999999999999898e-01 7.432661999999999602e-03 -9.666077000000000349e-03
1.799999999999999933e-01 7.622677999999999919e-03 -9.927636999999999573e-03
1.839999999999999969e-01 8.194602999999999957e-03 -9.810655999999999197e-03
1.880000000000000004e-01 8.358367999999999701e-03 -9.500678000000000248e-03
1.920000000000000040e-01 7.906117000000000700e-03 -9.404707999999999471e-03
1.960000000000000075e-01 7.445547999999999750e-03 -9.659200999999999204e-03
2.000000000000000111e-01 7.635323999999999757e-03 -9.918262000000000606e-03
2.039999999999999869e-01 8.209988999999999135e-03 -9.799165000000000306e-03
2.079999999999999905e-01 8.366300999999999599e-03 -9.495821999999999249e-03
2.119999999999999940e-01 7.910877000000000187e-03 -9.400477000000000832e-03
2.159999999999999976e-01 7.441556999999999686e-03 -9.665210999999999941e-03
