0.000000000000000000e+00 -2.415065000000000094e-03 1.335830999999999950e-05
4.000000000000000083e-03 -2.377080000000000165e-03 1.199463000000000073e-05
8.000000000000000167e-03 -2.238462999999999998e-03 9.315975000000000197e-06
1.200000000000000025e-02 -2.248319999999999833e-03 1.036358999999999948e-05
1.600000000000000033e-02 -2.392033999999999914e-03 1.447056000000000058e-05
2.000000000000000042e-02 -2.399582999999999838e-03 1.299629999999999956e-05
2.400000000000000050e-02 -2.255532000000000196e-03 1.160111000000000047e-05
2.800000000000000058e-02 -2.224231000000000125e-03 1.267676999999999992e-05
3.200000000000000067e-02 -2.361597999999999909e-03 1.701499999999999888e-05
3.599999999999999728e-02 -2.413958999999999810e-03 1.880274000000000152e-05
4.000000000000000083e-02 -2.286544000000000163e-03 1.460564999999999966e-05
4.399999999999999745e-02 -2.224326999999999901e-03 1.600962999999999871e-05
4.800000000000000100e-02 -2.350636000000000132e-03 1.834642999999999978e-05
5.199999999999999761e-02 -2.428191000000000117e-03 1.928853999999999947e-05
5.600000000000000117e-02 -2.296160000000000215e-03 1.594351999999999876e-05
5.999999999999999778e-02 -2.204133000000000047e-03 1.416410000000000047e-05
6.400000000000000133e-02 -2.318085000000000111e-03 1.235891999999999923e-05
6.800000000000000488e-02 -2.428047000000000018e-03 1.536750999999999883e-05
7.199999999999999456e-02 -2.334768999999999994e-03 1.345219000000000071e-05
7.599999999999999811e-02 -2.223365000000000150e-03 1.262454999999999926e-05
8.000000000000000167e-02 -2.301833999999999998e-03 1.049243000000000010e-05
8.400000000000000522e-02 -2.428912000000000085e-03 1.180511000000000055e-05
8.799999999999999489e-02 -2.365636999999999861e-03 1.268726000000000023e-05
9.199999999999999845e-02 -2.223845999999999809e-03 1.078855999999999924e-05
9.600000000000000200e-02 -2.274523999999999990e-03 1.074971000000000046e-05
1.000000000000000056e-01 -2.414920000000000087e-03 1.146908000000000031e-05
1.039999999999999952e-01 -2.385013999999999971e-03 7.280051000000000104e-06
1.079999999999999988e-01 -2.231635000000000042e-03 9.241058000000000453e-06
1.120000000000000023e-01 -2.241203000000000205e-03 9.355994999999999519e-06
1.160000000000000059e-01 -2.392946999999999869e-03 8.623918999999999178e-06
1.199999999999999956e-01 -2.415496999999999957e-03 6.071716000000000263e-06
1.239999999999999991e-01 -2.269859999999999847e-03 5.618135000000000378e-06
1.280000000000000027e-01 -2.239425000000000183e-03 5.650048999999999985e-06
1.320000000000000062e-01 -2.372993999999999798e-03 9.530956000000000367e-06
1.360000000000000098e-01 -2.414102999999999909e-03 9.719919999999999596e-06
1.400000000000000133e-01 -2.286784000000000039e-03 8.488252999999999451e-06
1.439999999999999891e-01 -2.225768999999999838e-03 1.209673999999999999e-05
1.479999999999999927e-01 -2.348857000000000202e-03 1.622409999999999938e-05
1.519999999999999962e-01 -2.432422000000000056e-03 1.256148999999999923e-05
1.559999999999999998e-01 -2.313805999999999849e-03 1.222521000000000013e-05
1.600000000000000033e-01 -2.212402999999999939e-03 1.551169999999999922e-05
1.640000000000000069e-01 -2.324047000000000092e-03 9.503471000000000409e-06
1.680000000000000104e-01 -2.428912000000000085e-03 1.006816000000000018e-05
1.719999999999999862e-01 -2.344096999999999847e-03 9.285808000000000321e-06
1.759999999999999898e-01 -2.218125000000000045e-03 8.010539000000000656e-06
1.799999999999999933e-01 -2.295679000000000122e-03 3.745166000000000066e-06
1.839999999999999969e-01 -2.424392000000000040e-03 3.572930999999999927e-06
1.880000000000000004e-01 -2.375060999999999926e-03 1.651595000000000066e-06
1.920000000000000040e-01 -2.237405000000000036e-03 1.010813000000000066e-06
1.960000000000000075e-01 -2.282505000000000211e-03 8.463812000000000509e-07
2.000000000000000111e-01 -2.438384000000000038e-03 2.441926999999999973e-06
2.039999999999999869e-01 -2.441268999999999818e-03 2.393990999999999827e-06
2.079999999999999905e-01 -2.302217999999999973e-03 3.101704999999999808e-06
2.119999999999999940e-01 -2.313757999999999961e-03 3.048385000000000122e-06
2.159999999999999976e-01 -2.468435000000000160e-03 5.886377999999999904e-06
2.200000000000000011e-01 -2.498005000000000191e-03 5.319029000000000400e-06
2.240000000000000047e-01 -2.373955000000000076e-03 2.404474999999999963e-06
2.280000000000000082e-01 -2.348905000000000090e-03 3.506990000000000197e-06
2.320000000000000118e-01 -2.494301999999999891e-03 2.161718000000000061e-06
2.359999999999999876e-01 -2.572819000000000061e-03 5.212895000000000172e-07
2.399999999999999911e-01 -2.446606000000000041e-03 3.902637000000000087e-06
2.439999999999999947e-01 -2.371166999999999980e-03 7.438519000000000329e-06
2.479999999999999982e-01 -2.472088999999999797e-03 4.082776000000000295e-06
2.520000000000000018e-01 -2.544403000000000203e-03 1.927602999999999847e-06
2.560000000000000053e-01 -2.429151999999999961e-03 -1.592708000000000024e-06
2.600000000000000089e-01 -2.297553999999999829e-03 3.057759999999999926e-06
2.640000000000000124e-01 -2.383474999999999917e-03 1.793232999999999895e-06
2.680000000000000160e-01 -2.484974999999999944e-03 1.449311999999999948e-06
2.720000000000000195e-01 -2.383811999999999910e-03 3.281949000000000161e-06
2.760000000000000231e-01 -2.245722999999999817e-03 7.457287000000000011e-06
2.800000000000000266e-01 -2.303275999999999935e-03 -8.084783999999999638e-07
2.839999999999999747e-01 -2.421843999999999820e-03 3.470510000000000019e-07
2.879999999999999782e-01 -2.371455000000000177e-03 1.521292999999999963e-06
2.919999999999999818e-01 -2.230193000000000106e-03 -2.074139000000000200e-06
2.959999999999999853e-01 -2.261349000000000171e-03 -9.009899000000000521e-06
2.999999999999999889e-01 -2.400063000000000023e-03 -7.295764999999999764e-06
3.039999999999999925e-01 -2.397466999999999914e-03 -4.195166999999999809e-06
3.079999999999999960e-01 -2.250049999999999967e-03 -5.500911999999999621e-06
3.119999999999999996e-01 -2.241106999999999995e-03 -8.949841000000000765e-06
3.160000000000000031e-01 -2.372416999999999929e-03 -7.058906000000000039e-06
3.200000000000000067e-01 -2.406698000000000084e-03 -8.161201999999999522e-06
3.240000000000000102e-01 -2.268657999999999786e-03 -8.477385000000000150e-06
