0.000000000000000000e+00 3.968853950923703460e-07 1.641603653809175814e-07
4.000000000000000083e-03 2.527111253187942179e-06 9.273341278255886355e-07
8.000000000000000167e-03 7.164041001356921378e-06 2.200421651064250427e-06
1.200000000000000025e-02 1.206645657597764387e-05 2.684283301918660762e-06
1.600000000000000033e-02 1.373763013625874869e-05 1.266894701718633596e-06
2.000000000000000042e-02 1.155816664699756602e-05 -1.305922058776162797e-06
2.400000000000000050e-02 7.552396760481960050e-06 -3.312430167566930685e-06
2.800000000000000058e-02 3.386206475223116694e-06 -3.931405418669935430e-06
3.200000000000000067e-02 -6.363880925768793692e-09 -3.396936818917371808e-06
3.599999999999999728e-02 -1.697909922473825648e-06 -2.065529839517254955e-06
4.000000000000000083e-02 -2.113290714856227214e-06 -3.079734350185914640e-07
4.399999999999999745e-02 -3.628992426850007467e-06 1.073997738778559924e-06
4.800000000000000100e-02 -7.791079098163818738e-06 1.385797404355458052e-06
5.199999999999999761e-02 -1.302362467085642066e-05 9.458478455954569957e-07
5.600000000000000117e-02 -1.612687384821865364e-05 6.270008201554334041e-07
5.999999999999999778e-02 -1.502732910511783257e-05 6.448685338051048716e-07
6.400000000000000133e-02 -1.034801269555056026e-05 5.041080610123077986e-07
6.800000000000000488e-02 -5.389179938351957298e-06 8.454905779101214016e-09
7.199999999999999456e-02 -3.721036582715051624e-06 -3.032012224054289330e-07
7.599999999999999811e-02 -6.206609239449507846e-06 8.907589047955534727e-08
8.000000000000000167e-02 -1.086396318535228127e-05 9.062853611334728624e-07
8.400000000000000522e-02 -1.492471886498053576e-05 1.421307924221495304e-06
8.799999999999999489e-02 -1.644749132311455151e-05 1.366273043474445698e-06
9.199999999999999845e-02 -1.491037167293252075e-05 1.085731534755331123e-06
9.600000000000000200e-02 -1.113399803273773531e-05 8.761077620671426699e-07
1.000000000000000056e-01 -6.807855873277795453e-06 6.507601723787135398e-07
1.039999999999999952e-01 -3.574226407433193177e-06 2.532581635389018819e-07
1.079999999999999988e-01 -1.771064442622842224e-06 -3.320104618050288459e-07
1.120000000000000023e-01 -2.504846170668461160e-07 -9.310767560209108429e-07
1.160000000000000059e-01 2.007278737917609092e-06 -1.188358879814697403e-06
1.199999999999999956e-01 4.240334212862747836e-06 -9.720293331682270616e-07
1.239999999999999991e-01 4.358126094845761380e-06 -6.434304127439485585e-07
1.280000000000000027e-01 1.369566749990505043e-06 -5.847998629705124818e-07
1.320000000000000062e-01 -2.873173346193544017e-06 -6.412007744599202022e-07
1.360000000000000098e-01 -4.766694376721497967e-06 -2.913797442035664525e-07
1.400000000000000133e-01 -2.072023745111654057e-06 5.921958234704989668e-07
1.439999999999999891e-01 3.708812311878212489e-06 1.412875425609937160e-06
