# 1608677459	86:FB:1B:66:06:00
0.000000	-26.733656	10.678140	6.943185	0.000000	0.000019	-0.000019	-0.007866	-0.013439	0.000000	0.000000	0.000010	0.000009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.004000	-26.666618	10.649409	7.038953	0.000000	0.000019	-0.000019	-0.007874	-0.013443	0.000000	0.000000	0.000013	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.008000	-26.666618	10.649409	7.038953	0.000000	0.000019	-0.000019	-0.007858	-0.013443	0.000000	0.000000	0.000037	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.012000	-26.666618	10.668563	7.000646	0.000000	0.000019	-0.000019	-0.007835	-0.013443	0.000000	0.000000	0.000068	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.016000	-26.666618	10.668563	7.000646	0.000000	0.000019	-0.000019	-0.007812	-0.013430	0.000000	0.000000	0.000097	0.000017	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.020000	-26.695349	10.644621	6.943185	0.000000	0.000019	-0.000019	-0.007808	-0.013440	0.000000	0.000000	0.000105	0.000007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.024000	-26.695349	10.644621	6.943185	0.000000	0.000019	-0.000019	-0.007800	-0.013450	0.000000	0.000000	0.000116	-0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.028000	-26.685772	10.692505	6.938396	0.000000	0.000019	-0.000019	-0.007755	-0.013436	0.000000	0.000000	0.000163	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.032000	-26.685772	10.692505	6.938396	0.000000	0.000019	-0.000019	-0.007751	-0.013448	0.000000	0.000000	0.000167	-0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.036000	-26.700138	10.649409	6.971915	0.000000	0.000019	-0.000019	-0.007739	-0.013445	0.000000	0.000000	0.000177	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.040000	-26.700138	10.649409	6.971915	0.000000	0.000019	-0.000019	-0.007726	-0.013445	0.000000	0.000000	0.000189	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.044000	-26.657042	10.697293	6.919243	0.000000	0.000019	-0.000019	-0.007696	-0.013440	0.000000	0.000000	0.000215	0.000007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.048000	-26.657042	10.697293	6.919243	0.000000	0.000019	-0.000019	-0.007678	-0.013442	0.000000	0.000000	0.000229	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.052000	-26.700138	10.663774	6.909666	0.000000	0.000019	-0.000019	-0.007673	-0.013445	0.000000	0.000000	0.000228	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.056000	-26.700138	10.663774	6.909666	0.000000	0.000019	-0.000019	-0.007670	-0.013452	0.000000	0.000000	0.000225	-0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.060000	-26.680984	10.663774	6.928820	0.000000	0.000019	-0.000019	-0.007652	-0.013443	0.000000	0.000000	0.000236	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.064000	-26.680984	10.663774	6.928820	0.000000	0.000019	-0.000019	-0.007649	-0.013443	0.000000	0.000000	0.000232	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.068000	-26.685772	10.658986	6.924031	0.000000	0.000019	-0.000019	-0.007637	-0.013444	0.000000	0.000000	0.000237	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.072000	-26.685772	10.658986	6.924031	0.000000	0.000019	-0.000019	-0.007638	-0.013443	0.000000	0.000000	0.000227	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.076000	-26.685772	10.682928	6.938396	0.000000	0.000019	-0.000019	-0.007628	-0.013452	0.000000	0.000000	0.000230	-0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.080000	-26.685772	10.682928	6.938396	0.000000	0.000019	-0.000019	-0.007619	-0.013448	0.000000	0.000000	0.000231	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.084000	-26.714502	10.687716	6.914454	0.000000	0.000019	-0.000019	-0.007631	-0.013445	0.000000	0.000000	0.000209	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.088000	-26.714502	10.687716	6.914454	0.000000	0.000019	-0.000019	-0.007622	-0.013440	0.000000	0.000000	0.000211	0.000009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.092000	-26.652254	10.658986	6.976704	0.000000	0.000019	-0.000019	-0.007617	-0.013443	0.000000	0.000000	0.000208	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.096000	-26.652254	10.658986	6.976704	0.000000	0.000019	-0.000019	-0.007620	-0.013446	0.000000	0.000000	0.000196	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.100000	-26.685772	10.639832	6.967127	0.000000	0.000019	-0.000019	-0.007626	-0.013444	0.000000	0.000000	0.000182	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.104000	-26.685772	10.639832	6.967127	0.000000	0.000019	-0.000019	-0.007623	-0.013445	0.000000	0.000000	0.000178	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.108000	-26.680984	10.668563	6.947973	0.000000	0.000019	-0.000019	-0.007617	-0.013444	0.000000	0.000000	0.000176	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.112000	-26.680984	10.668563	6.947973	0.000000	0.000019	-0.000019	-0.007639	-0.013451	0.000000	0.000000	0.000147	-0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.116000	-26.709715	10.682928	6.957550	0.000000	0.000019	-0.000019	-0.007633	-0.013440	0.000000	0.000000	0.000147	0.000009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.120000	-26.709715	10.682928	6.957550	0.000000	0.000019	-0.000019	-0.007624	-0.013437	0.000000	0.000000	0.000148	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.124000	-26.680984	10.682928	7.086837	0.000000	0.000019	-0.000019	-0.007635	-0.013440	0.000000	0.000000	0.000131	0.000009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.128000	-26.680984	10.682928	7.086837	0.000000	0.000019	-0.000019	-0.007643	-0.013452	0.000000	0.000000	0.000117	-0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.132000	-26.709715	10.663774	6.957550	0.000000	0.000019	-0.000019	-0.007642	-0.013449	0.000000	0.000000	0.000113	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.136000	-26.709715	10.663774	6.957550	0.000000	0.000019	-0.000019	-0.007643	-0.013448	0.000000	0.000000	0.000106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.140000	-26.704926	10.654198	6.928820	0.000000	0.000019	-0.000019	-0.007643	-0.013452	0.000000	0.000000	0.000101	-0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.144000	-26.704926	10.654198	6.928820	0.000000	0.000019	-0.000019	-0.007636	-0.013446	0.000000	0.000000	0.000102	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.148000	-26.657042	10.687716	6.943185	0.000000	0.000019	-0.000019	-0.007624	-0.013442	0.000000	0.000000	0.000108	0.000007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.152000	-26.657042	10.687716	6.943185	0.000000	0.000019	-0.000019	-0.007622	-0.013434	0.000000	0.000000	0.000104	0.000014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.156000	-26.671408	10.687716	6.991069	0.000000	0.000019	-0.000019	-0.007646	-0.013438	0.000000	0.000000	0.000075	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.160000	-26.671408	10.687716	6.991069	0.000000	0.000019	-0.000019	-0.007666	-0.013444	0.000000	0.000000	0.000051	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.164000	-26.728868	10.658986	6.876147	0.000000	0.000019	-0.000019	-0.007687	-0.013462	0.000000	0.000000	0.000028	-0.000014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.168000	-26.728868	10.658986	6.876147	0.000000	0.000019	-0.000019	-0.007679	-0.013459	0.000000	0.000000	0.000034	-0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.172000	-26.666618	10.697293	6.909666	0.000000	0.000019	-0.000019	-0.007661	-0.013450	0.000000	0.000000	0.000048	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.176000	-26.666618	10.697293	6.909666	0.000000	0.000019	-0.000019	-0.007639	-0.013451	0.000000	0.000000	0.000067	-0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.180000	-26.690561	10.639832	6.981492	0.000000	0.000019	-0.000019	-0.007633	-0.013450	0.000000	0.000000	0.000067	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.184000	-26.690561	10.639832	6.981492	0.000000	0.000019	-0.000019	-0.007639	-0.013447	0.000000	0.000000	0.000057	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.188000	-26.666618	10.663774	6.986280	0.000000	0.000019	-0.000019	-0.007631	-0.013444	0.000000	0.000000	0.000060	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
