0.000000	-26.719292	10.654198	6.962338	-0.000001	0.000019	-0.000019	-0.010142	-0.000081	-0.000002
0.004000	-26.719292	10.654198	6.962338	-0.000001	0.000019	-0.000019	-0.010150	-0.000077	0.000000
0.008000	-26.661831	10.635044	6.991069	-0.000001	0.000019	-0.000019	-0.010162	-0.000078	0.000003
0.012000	-26.661831	10.635044	6.991069	-0.000001	0.000019	-0.000019	-0.010174	-0.000077	-0.000004
0.016000	-26.709715	10.625467	6.947973	-0.000001	0.000018	-0.000018	-0.010196	-0.000087	-0.000009
0.020000	-26.709715	10.625467	6.947973	-0.000001	0.000018	-0.000018	-0.010211	-0.000088	-0.000010
0.024000	-26.738445	10.654198	6.976704	-0.000001	0.000018	-0.000018	-0.010213	-0.000077	-0.000006
0.028000	-26.738445	10.654198	6.976704	-0.000001	0.000018	-0.000018	-0.010216	-0.000068	-0.000000
0.032000	-26.680984	10.654198	6.914454	-0.000001	0.000018	-0.000018	-0.010226	-0.000065	-0.000008
0.036000	-26.680984	10.654198	6.914454	-0.000001	0.000018	-0.000018	-0.010211	-0.000037	0.000004
0.040000	-26.690561	10.644621	6.933608	-0.000001	0.000018	-0.000018	-0.010212	-0.000027	0.000008
0.044000	-26.690561	10.644621	6.933608	-0.000001	0.000018	-0.000018	-0.010221	-0.000025	0.000002
0.048000	-26.695349	10.668563	6.943185	-0.000001	0.000018	-0.000018	-0.010214	-0.000007	0.000000
0.052000	-26.695349	10.668563	6.943185	-0.000001	0.000018	-0.000018	-0.010198	0.000018	0.000006
0.056000	-26.709715	10.615891	6.928820	-0.000001	0.000018	-0.000018	-0.010209	0.000016	-0.000008
0.060000	-26.709715	10.615891	6.928820	-0.000001	0.000018	-0.000018	-0.010201	0.000032	0.000002
0.064000	-26.666618	10.654198	6.995857	-0.000001	0.000018	-0.000018	-0.010202	0.000039	-0.000003
0.068000	-26.666618	10.654198	6.995857	-0.000001	0.000018	-0.000018	-0.010172	0.000075	0.000002
0.072000	-26.685772	10.635044	6.900089	-0.000001	0.000018	-0.000018	-0.010150	0.000101	-0.000007
0.076000	-26.685772	10.635044	6.900089	-0.000001	0.000018	-0.000018	-0.010129	0.000125	0.000007
0.080000	-26.714502	10.654198	6.971915	-0.000001	0.000018	-0.000018	-0.010123	0.000133	0.000017
0.084000	-26.714502	10.654198	6.971915	-0.000001	0.000018	-0.000018	-0.010114	0.000143	0.000011
0.088000	-26.676195	10.630256	7.005434	-0.000001	0.000018	-0.000018	-0.010076	0.000180	0.000011
0.092000	-26.676195	10.630256	7.005434	-0.000001	0.000018	-0.000018	-0.010055	0.000198	0.000017
0.096000	-26.704926	10.639832	6.876147	-0.000001	0.000018	-0.000018	-0.010062	0.000188	0.000019
0.100000	-26.704926	10.639832	6.876147	-0.000001	0.000018	-0.000018	-0.010067	0.000180	0.000007
0.104000	-26.724079	10.654198	6.938396	-0.000001	0.000018	-0.000018	-0.010045	0.000198	0.000000
0.108000	-26.724079	10.654198	6.938396	-0.000001	0.000018	-0.000018	-0.010025	0.000213	0.000001
0.112000	-26.695349	10.639832	6.991069	-0.000001	0.000018	-0.000018	-0.010030	0.000203	-0.000001
0.116000	-26.695349	10.639832	6.991069	-0.000001	0.000018	-0.000018	-0.010002	0.000224	0.000016
0.120000	-26.642677	10.639832	6.952762	-0.000001	0.000018	-0.000018	-0.009986	0.000233	0.000025
0.124000	-26.642677	10.639832	6.952762	-0.000001	0.000018	-0.000018	-0.009981	0.000230	0.000023
0.128000	-26.738445	10.658986	6.962338	-0.000001	0.000018	-0.000018	-0.009988	0.000215	0.000012
0.132000	-26.738445	10.658986	6.962338	-0.000001	0.000018	-0.000018	-0.009995	0.000200	0.000001
0.136000	-26.704926	10.658986	6.967127	-0.000001	0.000018	-0.000020	-0.009985	0.000203	-0.000000
0.140000	-26.704926	10.658986	6.967127	-0.000001	0.000018	-0.000020	-0.009978	0.000202	-0.000002
0.144000	-26.709715	10.668563	6.971915	-0.000001	0.000018	-0.000020	-0.009988	0.000185	0.000001
0.148000	-26.709715	10.668563	6.971915	-0.000001	0.000018	-0.000020	-0.009997	0.000169	0.000010
0.152000	-26.714502	10.692505	6.938396	-0.000001	0.000018	-0.000020	-0.010000	0.000159	0.000001
0.156000	-26.714502	10.692505	6.938396	-0.000001	0.000018	-0.000020	-0.009991	0.000162	0.000002
0.160000	-26.695349	10.673351	6.947973	-0.000001	0.000018	-0.000020	-0.009987	0.000159	0.000020
0.164000	-26.695349	10.673351	6.947973	-0.000001	0.000018	-0.000020	-0.010000	0.000140	0.000011
