0.0306176 -0.234903 0.15868 
0.0884873 -0.176502 0.181828 
0.153128 -0.111847 0.222991 
0.183894 -0.0831708 0.2318 
0.10893 -0.158152 0.179055 
0.0479178 -0.219287 0.149336 
0.102526 -0.163709 0.171038 
0.155778 -0.110423 0.206056 
0.181472 -0.0848322 0.212844 
0.120473 -0.14585 0.17106 
0.0679443 -0.198462 0.14234 
0.112327 -0.153659 0.160352 
0.15824 -0.107727 0.190804 
0.178107 -0.0885528 0.195994 
0.120911 -0.145786 0.157135 
0.0715835 -0.195245 0.1324 
0.118791 -0.147597 0.153197 
0.163469 -0.102866 0.181008 
0.190645 -0.0756709 0.188781 
0.133594 -0.132738 0.150767 
0.0839618 -0.18237 0.125731 
0.127848 -0.13747 0.143259 
0.171565 -0.0937122 0.172319 
0.196495 -0.0683091 0.179007 
0.13962 -0.125221 0.141348 
0.0881385 -0.176754 0.111673 
0.131324 -0.132936 0.129703 
0.174445 -0.0897771 0.15812 
0.193397 -0.0707651 0.162666 
0.137654 -0.126578 0.126985 
0.0872543 -0.177039 0.0985198 
0.127376 -0.136201 0.114573 
0.171178 -0.0923696 0.143672 
0.194275 -0.0702468 0.150509 
0.138043 -0.126538 0.111522 
0.0879036 -0.176801 0.0833081 
0.1326 -0.131521 0.102787 
0.176266 -0.0878192 0.132687 
0.199865 -0.0639784 0.139111 
0.144214 -0.119696 0.101747 
0.0946422 -0.169394 0.074491 
0.135263 -0.127845 0.0905385 
0.178437 -0.0846335 0.120119 
0.201394 -0.0609898 0.125983 
0.146483 -0.11596 0.0896541 
0.0977841 -0.164765 0.0636822 
0.135069 -0.126253 0.0777767 
0.178082 -0.0831984 0.106752 
0.198838 -0.0625066 0.112231 
0.144959 -0.116477 0.0768501 
0.0962811 -0.165273 0.0489637 
0.135735 -0.125142 0.0649193 
0.178946 -0.0818961 0.0943103 
0.197144 -0.0643505 0.0989706 
0.143048 -0.118528 0.0622063 
0.0943052 -0.167407 0.0346592 
0.137961 -0.122976 0.0533032 
0.182577 -0.0783023 0.0828549 
0.202516 -0.0587649 0.0881722 
0.14707 -0.114339 0.0519884 
0.0963523 -0.165187 0.0217497 
0.13572 -0.125202 0.0374117 
0.182725 -0.0781525 0.0692112 
0.206398 -0.0549151 0.0757553 
0.149441 -0.112061 0.0405886 
0.0965461 -0.165089 0.00971345 
0.138323 -0.122047 0.0254832 
0.188048 -0.0722822 0.060371 
0.218034 -0.0415428 0.0686491 
0.157236 -0.10245 0.0289376 
0.101517 -0.158309 -0.00263058 
0.149675 -0.108789 0.0165746 
0.201458 -0.0569424 0.0516419 
0.234586 -0.0228535 0.0612917 
0.170854 -0.0866984 0.0197143 
0.112179 -0.145527 -0.0137096 
0.156101 -0.0998697 0.00263544 
0.208835 -0.0470835 0.0391949 
0.242351 -0.0130179 0.0494308 
0.177297 -0.0781548 0.00426751 
0.118648 -0.137076 -0.026868 
0.160157 -0.0935509 -0.0117894 
0.212857 -0.0407889 0.0243159 
0.247147 -0.00603885 0.0352835 
0.182275 -0.0710045 -0.00980297 
0.123159 -0.130346 -0.0436921 
0.162749 -0.089247 -0.028757 
0.215006 -0.0369185 0.00655287 
0.246752 -0.00508337 0.0166157 
0.182785 -0.0692166 -0.025379 
0.123865 -0.128345 -0.0601083 
0.161795 -0.0894574 -0.0454638 
0.2135 -0.0376821 -0.0107757 
0.248149 -0.00296 0.000962809 
0.1852 -0.0660619 -0.0407595 
0.128058 -0.123423 -0.0733421 
0.170557 -0.0791148 -0.0571491 
0.2213 -0.028317 -0.0213334 
0.257261 0.00833828 -0.00887741 
0.194487 -0.0545239 -0.0532034 
0.137929 -0.111336 -0.0851363 
0.180064 -0.0674159 -0.0688234 
0.22944 -0.0179964 -0.0327463 
0.256441 0.0103088 -0.0258181 
0.194823 -0.05146 -0.0665323 
0.138365 -0.108105 -0.0993928 
0.182172 -0.0624606 -0.0819587 
0.23141 -0.0131622 -0.0470787 
0.263072 0.0192521 -0.0369197 
0.201606 -0.0423436 -0.0792634 
0.145035 -0.099075 -0.114902 
0.186872 -0.0557401 -0.0979243 
0.235981 -0.00657165 -0.0627015 
0.26759 0.0260259 -0.0524168 
0.206384 -0.0353331 -0.0936896 
0.14975 -0.0922373 -0.126637 
0.183211 -0.0570766 -0.113946 
0.233015 -0.00720099 -0.0790321 
0.265178 0.0253699 -0.0680374 
0.204475 -0.0354853 -0.109588 
0.148527 -0.0916492 -0.143286 
0.192391 -0.0461436 -0.124734 
0.240808 0.00237932 -0.0917198 
0.275825 0.0379071 -0.077902 
0.214636 -0.0234206 -0.120805 
0.158074 -0.0801236 -0.158581 
0.196161 -0.0407406 -0.142616 
0.245549 0.00870734 -0.106288 
0.274789 0.0383685 -0.0967306 
0.213922 -0.0227259 -0.137315 
0.157769 -0.0789786 -0.176666 
0.204038 -0.0316422 -0.154764 
0.253232 0.0176145 -0.118152 
0.276067 0.041184 -0.111794 
0.215865 -0.0192696 -0.151679 
0.160115 -0.0752351 -0.187238 
0.194252 -0.0394857 -0.173548 
0.244925 0.0112549 -0.136247 
0.274572 0.0417638 -0.126598 
0.214444 -0.0185869 -0.166916 
0.159123 -0.0741371 -0.201497 
0.199559 -0.0318678 -0.184483 
0.24908 0.0177438 -0.148999 
0.281272 0.0505204 -0.137141 
0.221103 -0.00980428 -0.179926 
0.165705 -0.0654918 -0.21406 
0.201805 -0.0270878 -0.199615 
0.252302 0.0234719 -0.161516 
0.285527 0.0576525 -0.149144 
0.225454 -0.00262458 -0.190525 
0.170191 -0.0580932 -0.226534 
0.207817 -0.0183198 -0.210998 
0.257491 0.0314402 -0.174521 
0.292868 0.0675299 -0.159383 
0.232456 0.00694382 -0.202233 
0.176678 -0.0489995 -0.24036 
0.213675 -0.00987482 -0.224709 
0.263607 0.0401252 -0.186595 
0.294935 0.0723916 -0.174955 
0.234669 0.0119335 -0.21775 
0.179163 -0.0437691 -0.255235 
0.210575 -0.0105607 -0.24201 
0.260939 0.0398761 -0.203653 
0.294968 0.0744437 -0.189083 
0.2355 0.0148807 -0.234936 
0.180787 -0.0401843 -0.269272 
0.217989 -0.00071077 -0.253101 
0.268073 0.0494495 -0.214507 
0.301205 0.0833467 -0.200578 
0.241658 0.023584 -0.24315 
0.187011 -0.0312129 -0.282402 
0.228481 0.0117468 -0.262359 
0.276212 0.0595685 -0.225945 
0.30888 0.093076 -0.211399 
0.251347 0.0352266 -0.250312 
0.197846 -0.018422 -0.288721 
0.231889 0.0179985 -0.273959 
0.278401 0.0645612 -0.23633 
0.30546 0.0927901 -0.226054 
0.250801 0.0379445 -0.265877 
0.200342 -0.0127088 -0.300947 
0.234362 0.0233143 -0.285498 
0.280689 0.0697091 -0.248757 
0.309957 0.0998923 -0.236858 
0.251353 0.0411288 -0.281152 
0.197377 -0.0130491 -0.319588 
0.235991 0.0272545 -0.3009 
0.285238 0.0765833 -0.261845 
0.313735 0.105962 -0.250817 
0.253668 0.0457113 -0.296143 
0.198031 -0.010235 -0.334001 
0.230951 0.0251454 -0.319107 
0.283805 0.0780828 -0.276712 
0.315981 0.110983 -0.263137 
0.254851 0.0496531 -0.309306 
0.198812 -0.00656092 -0.35102 
0.235764 0.0323925 -0.333355 
0.288872 0.0855795 -0.290096 
0.321412 0.119168 -0.276239 
0.259855 0.0573314 -0.321253 
0.203856 0.0011533 -0.363093 
0.236483 0.0355615 -0.347604 
0.288958 0.0881349 -0.30549 
0.321231 0.121219 -0.291145 
0.261486 0.0612404 -0.336039 
0.20696 0.00647635 -0.375627 
0.238154 0.0399866 -0.361039 
0.286812 0.0887223 -0.321118 
0.313426 0.116135 -0.3096 
0.259938 0.0624592 -0.350662 
0.210942 0.0132423 -0.386439 
0.236119 0.0400795 -0.374334 
0.273068 0.077106 -0.344575 
0.291698 0.0961169 -0.335608 
0.250351 0.0545969 -0.367333 
0.198513 0.00261258 -0.407726 
0.242869 0.0499499 -0.385601 
0.309875 0.117045 -0.328925 
0.353666 0.161827 -0.30702 
0.27817 0.0860741 -0.36551 
0.207681 0.0153459 -0.419806 
0.240373 0.0506774 -0.404111 
0.304127 0.114513 -0.349762 
0.344279 0.155678 -0.328923 
0.280598 0.0916767 -0.376309 
0.224369 0.0352219 -0.418564 
0.253978 0.0679338 -0.404723 
0.303872 0.117918 -0.363176 
0.335371 0.150194 -0.346743 
0.280037 0.0945951 -0.388856 
0.22961 0.043983 -0.427747 
0.253529 0.0702976 -0.416402 
0.302287 0.119123 -0.374769 
0.333199 0.150835 -0.358596 
0.2788 0.0961737 -0.400199 
0.228976 0.046111 -0.437609 
0.250133 0.0702198 -0.427868 
0.299016 0.119189 -0.386698 
0.331946 0.152819 -0.368205 
0.277464 0.0980542 -0.409532 
0.228077 0.0485117 -0.44857 
0.253263 0.0759611 -0.436115 
0.301958 0.124745 -0.394996 
0.333073 0.15661 -0.378427 
0.279025 0.102185 -0.418478 
0.23031 0.0533455 -0.458021 
0.262371 0.0876039 -0.441516 
0.310854 0.136156 -0.399645 
0.341952 0.168007 -0.382436 
0.287396 0.113262 -0.426208 
0.23771 0.0633255 -0.464002 
0.264107 0.0924861 -0.451052 
0.312348 0.140816 -0.409883 
0.343273 0.172493 -0.392731 
0.288924 0.117909 -0.435653 
0.239874 0.0687211 -0.475667 
0.266081 0.0970136 -0.462114 
0.314993 0.145982 -0.41887 
0.339177 0.171041 -0.408059 
0.285657 0.117323 -0.451436 
0.237088 0.068519 -0.48921 
0.255061 0.0887551 -0.479935 
0.305393 0.13915 -0.435548 
0.336201 0.170669 -0.418598 
0.283834 0.118178 -0.46274 
0.236514 0.0706751 -0.500801 
0.254717 0.0900476 -0.490891 
0.3044 0.139805 -0.447334 
0.335049 0.171165 -0.430402 
0.283557 0.119535 -0.473652 
0.236637 0.0723099 -0.50951 
0.25264 0.0898706 -0.50072 
0.302526 0.139853 -0.45755 
0.334179 0.172116 -0.439562 
0.282259 0.120017 -0.482573 
0.235594 0.0731751 -0.520626 
0.262591 0.102304 -0.506035 
0.313013 0.152832 -0.462294 
0.347124 0.187601 -0.441484 
0.292933 0.133171 -0.48555 
0.244136 0.084214 -0.52605 
0.265169 0.106916 -0.514491 
0.318483 0.160315 -0.467274 
0.353709 0.196272 -0.446194 
0.296089 0.138389 -0.493091 
0.243335 0.0854148 -0.536029 
0.274339 0.119605 -0.5195 
0.330607 0.175944 -0.468825 
0.36683 0.213098 -0.447588 
0.30531 0.151321 -0.498117 
0.249434 0.0952406 -0.544334 
0.280428 0.129531 -0.527661 
0.33772 0.186929 -0.476876 
0.378255 0.228094 -0.449931 
0.315061 0.164629 -0.501742 
0.257714 0.107124 -0.550506 
0.286154 0.138326 -0.534826 
0.34411 0.196363 -0.482503 
0.382416 0.235402 -0.458371 
0.319017 0.171822 -0.512598 
0.261469 0.114065 -0.560902 
0.29878 0.154232 -0.539284 
0.355261 0.210824 -0.488868 
0.392296 0.248594 -0.46512 
0.329006 0.185108 -0.519313 
0.271629 0.127556 -0.56857 
0.299441 0.157623 -0.552312 
0.356004 0.214286 -0.501186 
0.392351 0.251333 -0.478133 
0.329776 0.188557 -0.532175 
0.273665 0.132267 -0.58072 
0.309524 0.170271 -0.558699 
0.364205 0.225067 -0.509451 
0.399199 0.260809 -0.486772 
0.337408 0.198668 -0.538093 
0.281902 0.143053 -0.587835 
0.32043 0.18376 -0.563328 
0.374355 0.237741 -0.512898 
0.401699 0.26632 -0.4982 
0.340886 0.205284 -0.551044 
0.285438 0.14954 -0.597696 
0.318227 0.185266 -0.577842 
0.37154 0.238672 -0.528818 
0.40524 0.273117 -0.506397 
0.345202 0.212857 -0.55876 
0.290756 0.158224 -0.606493 
0.317971 0.188343 -0.590014 
0.371224 0.241678 -0.540538 
0.406315 0.277418 -0.516045 
0.346791 0.217682 -0.568455 
0.293363 0.164109 -0.616378 
0.32268 0.195926 -0.597943 
0.37568 0.249007 -0.548444 
0.40876 0.28286 -0.526126 
0.349257 0.223006 -0.577079 
0.295522 0.169134 -0.625672 
0.318345 0.19461 -0.611351 
0.371798 0.248168 -0.561718 
0.410946 0.287749 -0.531159 
0.351137 0.227759 -0.584876 
0.297238 0.173721 -0.633892 
0.319117 0.197635 -0.619599 
0.373784 0.252385 -0.568149 
0.410315 0.289584 -0.541708 
0.350692 0.229754 -0.595246 
0.297568 0.176484 -0.643723 
0.33343 0.214453 -0.619253 
0.386521 0.267657 -0.569664 
0.42042 0.302287 -0.545523 
0.360739 0.242336 -0.598658 
0.306507 0.187858 -0.646925 
0.33172 0.21619 -0.630665 
0.385655 0.270218 -0.579705 
0.421274 0.306529 -0.553333 
0.361573 0.246511 -0.606089 
0.30822 0.193032 -0.655466 
0.339027 0.226511 -0.634702 
0.392033 0.279602 -0.584342 
0.425096 0.313464 -0.560623 
0.365834 0.253858 -0.61301 
0.312432 0.200341 -0.662847 
0.338648 0.22916 -0.645088 
0.392339 0.282918 -0.593577 
0.425363 0.316804 -0.569995 
0.365793 0.256959 -0.623732 
0.312501 0.203516 -0.67313 
0.339038 0.232401 -0.65479 
0.392654 0.286107 -0.603636 
0.428775 0.322865 -0.575812 
0.369615 0.263466 -0.629812 
0.31661 0.210318 -0.679233 
0.351949 0.248207 -0.6538 
0.4044 0.300743 -0.603534 
0.436736 0.333887 -0.579863 
0.37731 0.274124 -0.633452 
0.323921 0.220626 -0.683928 
0.349608 0.249237 -0.665913 
0.402958 0.302642 -0.614121 
0.436622 0.337091 -0.588596 
0.377587 0.277818 -0.643053 
0.324677 0.224769 -0.692848 
0.343777 0.246272 -0.678908 
0.39734 0.299915 -0.627191 
0.435919 0.33898 -0.59507 
0.377638 0.28043 -0.64862 
0.325379 0.228046 -0.698098 
0.339749 0.244325 -0.687464 
0.393827 0.29846 -0.634804 
0.432151 0.337381 -0.603293 
0.374417 0.279483 -0.657517 
0.322933 0.22783 -0.705777 
0.358033 0.265527 -0.679472 
0.409375 0.316974 -0.630108 
0.44022 0.348707 -0.607307 
0.381806 0.289933 -0.660694 
0.329507 0.237511 -0.710511 
0.354842 0.265106 -0.691649 
0.407302 0.317642 -0.640699 
0.44087 0.35195 -0.614318 
0.383695 0.294513 -0.667548 
0.33319 0.243854 -0.715392 
0.35486 0.268163 -0.699159 
0.406209 0.319594 -0.649271 
0.44124 0.355262 -0.620712 
0.385602 0.299338 -0.672407 
0.337429 0.251084 -0.71894 
0.361254 0.277139 -0.700708 
0.409427 0.325359 -0.653451 
0.440926 0.357498 -0.627955 
0.386165 0.302541 -0.679835 
0.336349 0.252605 -0.727674 
0.367661 0.286499 -0.703293 
0.418082 0.337023 -0.654335 
0.456435 0.375713 -0.619912 
0.398332 0.317376 -0.6747 
0.345824 0.264802 -0.725895 
0.380542 0.301751 -0.698063 
0.431625 0.352917 -0.648167 
0.466429 0.388363 -0.619035 
0.405181 0.326894 -0.677346 
0.349597 0.271181 -0.731068 
0.377187 0.301125 -0.709012 
0.430528 0.354551 -0.656771 
0.467463 0.39213 -0.625215 
0.40579 0.330212 -0.683976 
0.349975 0.27424 -0.73785 
0.375245 0.301761 -0.71752 
0.428358 0.354941 -0.665254 
0.459761 0.387499 -0.640772 
0.399855 0.327159 -0.696847 
0.345689 0.272748 -0.74848 
0.357876 0.288034 -0.738361 
0.413056 0.343282 -0.683977 
0.45038 0.381424 -0.652416 
0.393604 0.324409 -0.706726 
0.345566 0.276222 -0.753161 
0.368229 0.301408 -0.73476 
0.417455 0.350719 -0.686406 
0.449386 0.383292 -0.658875 
0.403437 0.337041 -0.702285 
0.368406 0.301937 -0.736452 
0.376303 0.310665 -0.729588 
0.419568 0.353995 -0.687033 
0.461845 0.397228 -0.650991 
0.388639 0.323718 -0.721169 
0.322842 0.257616 -0.784324 
0.346128 0.283303 -0.763799 
0.419425 0.356745 -0.691736 
0.471986 0.410121 -0.646007 
0.399411 0.337315 -0.716274 
0.338217 0.275884 -0.775497 
0.3805 0.321269 -0.73953 
0.436047 0.376905 -0.684739 
0.471992 0.413806 -0.653759 
0.413027 0.354396 -0.709412 
0.360136 0.301341 -0.760787 
0.377574 0.321529 -0.746022 
0.427612 0.371647 -0.696653 
0.461195 0.405998 -0.667645 
0.405116 0.349632 -0.721589 
0.355147 0.299449 -0.769942 
0.372017 0.319166 -0.75562 
0.422332 0.36955 -0.705856 
0.457578 0.40553 -0.674696 
0.402328 0.349941 -0.727596 
0.352806 0.300286 -0.775996 
0.369188 0.319402 -0.761799 
0.419906 0.370186 -0.711581 
0.454803 0.405879 -0.68099 
0.399875 0.350683 -0.734058 
0.35092 0.30159 -0.781962 
0.36789 0.320787 -0.766775 
0.418709 0.371693 -0.716535 
0.456354 0.409899 -0.682194 
0.401214 0.354422 -0.73525 
0.35171 0.304816 -0.783956 
0.369827 0.324838 -0.767812 
0.42104 0.376126 -0.717088 
0.458786 0.414546 -0.682807 
0.402475 0.357906 -0.737101 
0.352298 0.307568 -0.786171 
0.37159 0.329535 -0.769057 
0.422448 0.380511 -0.718865 
0.460338 0.418995 -0.684187 
0.404065 0.362371 -0.738476 
0.354139 0.312323 -0.787569 
0.370332 0.330508 -0.772687 
0.421004 0.381265 -0.722491 
0.457967 0.418845 -0.688681 
0.403255 0.36386 -0.741845 
0.354439 0.314915 -0.789861 
0.374011 0.336828 -0.771978 
0.423762 0.386678 -0.722722 
0.460036 0.423578 -0.689461 
0.405174 0.368338 -0.742508 
0.356077 0.319162 -0.791099 
0.379859 0.344678 -0.769173 
0.428284 0.393229 -0.721298 
0.465573 0.43093 -0.686046 
0.410473 0.37558 -0.739882 
0.360866 0.325809 -0.788671 
0.37105 0.337446 -0.778381 
0.421888 0.388376 -0.727934 
0.461139 0.428117 -0.690861 
0.405031 0.371743 -0.745701 
0.354485 0.320998 -0.795342 
0.376967 0.346301 -0.774787 
0.428036 0.397508 -0.724234 
0.467519 0.437545 -0.687037 
0.409674 0.37918 -0.742833 
0.356525 0.325888 -0.795266 
0.373818 0.3465 -0.779002 
0.427864 0.40066 -0.72537 
0.471194 0.444393 -0.68383 
0.410001 0.382899 -0.743661 
0.354168 0.326958 -0.798969 
0.382276 0.357788 -0.772822 
0.437937 0.413554 -0.717529 
0.481084 0.457262 -0.676523 
0.416832 0.392672 -0.739329 
0.357996 0.333704 -0.797579 
0.392437 0.370992 -0.765275 
0.447618 0.426351 -0.710612 
0.487742 0.467262 -0.673273 
0.422602 0.40157 -0.736601 
0.362414 0.341223 -0.796187 
0.367417 0.346746 -0.78924 
0.426997 0.406442 -0.729963 
0.470859 0.451171 -0.688976 
0.406422 0.386249 -0.751943 
0.348181 0.327843 -0.809637 
0.360998 0.342296 -0.7959 
0.420824 0.402247 -0.736356 
0.466664 0.448819 -0.692759 
0.403141 0.384927 -0.755182 
0.346429 0.328011 -0.81131 
0.364172 0.347855 -0.79317 
0.421877 0.405744 -0.735825 
0.467695 0.452085 -0.691536 
0.406409 0.390113 -0.751147 
0.350425 0.334015 -0.806776 
0.36668 0.352779 -0.790374 
0.42341 0.409597 -0.733822 
0.46531 0.452486 -0.694316 
0.404999 0.391503 -0.753051 
0.349847 0.336173 -0.807704 
0.358371 0.347033 -0.798272 
0.414851 0.403655 -0.742053 
0.460274 0.449581 -0.697981 
0.399885 0.388872 -0.757494 
0.346073 0.334897 -0.810884 
0.369986 0.361589 -0.787188 
0.424267 0.416025 -0.733171 
0.46584 0.458276 -0.693295 
0.405647 0.397598 -0.752406 
0.350972 0.342767 -0.806708 
0.365886 0.35977 -0.790917 
0.420786 0.414829 -0.736253 
0.464342 0.458908 -0.693932 
0.404351 0.398403 -0.752876 
0.349859 0.343784 -0.807077 
0.367355 0.363647 -0.788861 
0.421479 0.417928 -0.73494 
0.464902 0.461813 -0.692538 
0.405255 0.40166 -0.751233 
0.350961 0.347202 -0.805201 
0.339201 0.335006 -0.814313 
0.396777 0.392734 -0.756905 
0.444842 0.441233 -0.709676 
0.386741 0.382657 -0.76685 
0.334989 0.330786 -0.818363 
0.346731 0.342907 -0.804785 
0.402837 0.39923 -0.748908 
0.444789 0.442104 -0.708847 
0.388069 0.384343 -0.764184 
0.335925 0.332036 -0.816041 
